WY 2005,MLW Daily Avg, MLW Ft above Crest, MLW Ft above/below Flood,CLW Daily Avg, CLW Ft above Crest, CLW Ft above/below Flood,TIS Daily Avg, TIS Ft above Crest, TIS Ft above/below Flood,FRE Daily Avg, FRE Ft above Crest, FRE Ft above/below Flood
9/30/2005,,,,,,,45.13,,,17.01,,
9/29/2005,,,,,,,45.14,,,17,,
9/28/2005,,,,,,,45.14,,,17,,
9/27/2005,,,,,,,45.14,,,16.98,,
9/26/2005,,,,,,,45.14,,,16.95,,
9/25/2005,,,,,,,45.14,,,16.95,,
9/24/2005,,,,,,,45.14,,,17.01,,
9/23/2005,,,,,,,45.14,,,17.09,,
9/22/2005,,,,,,,45.14,,,17.16,,
9/21/2005,,,,,,,45.14,,,17.22,,
9/20/2005,,,,,,,45.14,,,17.3,,
9/19/2005,,,,,,,45.14,,,17.35,,
9/18/2005,,,,,,,45.14,,,17.35,,
9/17/2005,,,,,,,45.14,,,17.32,,
9/16/2005,,,,,,,45.14,,,17.32,,
9/15/2005,,,,,,,45.14,,,17.32,,
9/14/2005,,,,,,,45.14,,,17.32,,
9/13/2005,,,,,,,45.14,,,17.31,,
9/12/2005,,,,,,,45.14,,,17.28,,
9/11/2005,,,,,,,45.14,,,17.26,,
9/10/2005,,,,,,,45.14,,,17.24,,
9/9/2005,,,,,,,45.14,,,17.22,,
9/8/2005,,,,,,,45.14,,,17.2,,
9/7/2005,,,,,,,45.14,,,17.18,,
9/6/2005,,,,,,,45.14,,,17.15,,
9/5/2005,,,,,,,45.14,,,17.1,,
9/4/2005,,,,,,,45.14,,,17.05,,
9/3/2005,,,,,,,45.14,,,16.95,,
9/2/2005,,,,,,,45.14,,,16.82,,
9/1/2005,,,,,,,45.14,,,16.77,,
8/31/2005,,,,,,,45.14,,,16.77,,
8/30/2005,,,,,,,45.14,,,16.77,,
8/29/2005,,,,,,,45.14,,,16.78,,
8/28/2005,,,,,,,45.14,,,16.79,,
8/27/2005,,,,,,,45.14,,,16.79,,
8/26/2005,,,,,,,45.14,,,16.76,,
8/25/2005,,,,,,,45.13,,,16.67,,
8/24/2005,,,,,,,45.14,,,16.58,,
8/23/2005,,,,,,,45.14,,,16.55,,
8/22/2005,,,,,,,45.14,,,16.5,,
8/21/2005,,,,,,,45.14,,,16.41,,
8/20/2005,,,,,,,45.14,,,16.19,,
8/19/2005,,,,,,,45.14,,,16.12,,
8/18/2005,,,,,,,45.14,,,16.05,,
8/17/2005,,,,,,,45.14,,,16,,
8/16/2005,,,,,,,45.14,,,16.01,,
8/15/2005,,,,,,,45.14,,,16.05,,
8/14/2005,,,,,,,45.14,,,16.17,,
8/13/2005,,,,,,,45.14,,,16.36,,
8/12/2005,,,,,,,45.15,,,16.54,,
8/11/2005,,,,,,,45.14,,,16.6,,
8/10/2005,,,,,,,45.14,,,16.61,,
8/9/2005,,,,,,,45.14,,,16.65,,
8/8/2005,,,,,,,45.14,,,16.7,,
8/7/2005,,,,,,,45.14,,,16.78,,
8/6/2005,,,,,,,45.14,,,16.86,,
8/5/2005,,,,,,,46.26,0.76,-6.74,16.91,,
8/4/2005,,,,,,,45.14,,,16.93,,
8/3/2005,,,,,,,45.14,,,16.99,,
8/2/2005,,,,,,,45.14,,,17.06,,
8/1/2005,,,,,,,45.14,,,17.17,,
7/31/2005,,,,,,,45.14,,,17.34,,
7/30/2005,,,,,,,45.14,,,17.51,,
7/29/2005,,,,,,,45.14,,,17.67,,
7/28/2005,,,,,,,45.14,,,17.79,,
7/27/2005,,,,,,,45.14,,,17.88,,
7/26/2005,,,,,,,45.14,,,18,,
7/25/2005,,,,,,,45.14,,,18.17,,
7/24/2005,,,,,,,45.14,,,18.24,,
7/23/2005,,,,,,,45.14,,,18.24,,
7/22/2005,,,,,,,45.14,,,18.23,,
7/21/2005,,,,,,,45.14,,,18.25,,
7/20/2005,,,,,,,45.14,,,18.26,,
7/19/2005,,,,,,,45.14,,,18.24,,
7/18/2005,,,,,,,45.14,,,18.24,,
7/17/2005,,,,,,,45.14,,,18.22,,
7/16/2005,,,,,,,45.14,,,18.13,,
7/15/2005,,,,,,,45.14,,,17.84,,
7/14/2005,,,,,,,45.14,,,17.43,,
7/13/2005,,,,,,,45.14,,,17.4,,
7/12/2005,,,,,,,45.14,,,17.46,,
7/11/2005,,,,,,,45.14,,,17.58,,
7/10/2005,,,,,,,45.14,,,17.7,,
7/9/2005,,,,,,,45.14,,,17.77,,
7/8/2005,,,,,,,45.14,,,17.76,,
7/7/2005,,,,,,,45.14,,,17.69,,
7/6/2005,,,,,,,45.14,,,17.65,,
7/5/2005,,,,,,,45.14,,,17.6,,
7/4/2005,,,,,,,45.14,,,17.56,,
7/3/2005,,,,,,,45.14,,,17.63,,
7/2/2005,,,,,,,45.14,,,17.75,,
7/1/2005,,,,,,,45.14,,,17.87,,
6/30/2005,,,,,,,45.14,,,17.93,,
6/29/2005,,,,,,,45.14,,,17.91,,
6/28/2005,,,,,,,45.14,,,18.11,,
6/27/2005,,,,,,,45.14,,,18.37,,
6/26/2005,,,,,,,45.14,,,18.55,,
6/25/2005,,,,,,,45.14,,,18.73,,
6/24/2005,,,,,,,45.14,,,18.98,,
6/23/2005,,,,,,,45.14,,,19.41,,
6/22/2005,,,,,,,45.14,,,20.02,,
6/21/2005,,,,,,,45.14,,,20.4,,
6/20/2005,,,,,,,45.14,,,20.5,,
6/19/2005,,,,,,,45.14,,,20.39,,
6/18/2005,,,,,,,45.14,,,20.1,,
6/17/2005,,,,,,,45.14,,,19.63,,
6/16/2005,,,,,,,45.14,,,19.82,,
6/15/2005,,,,,,,45.14,,,20.44,,
6/14/2005,,,,,,,45.14,,,21.06,,
6/13/2005,,,,,,,45.14,,,21.45,,
6/12/2005,,,,,,,45.14,,,21.56,,
6/11/2005,,,,,,,45.14,,,21.24,,
6/10/2005,,,,,,,45.14,,,20.06,,
6/9/2005,,,,,,,45.14,,,19.29,,
6/8/2005,,,,,,,45.14,,,19.43,,
6/7/2005,,,,,,,45.14,,,19.84,,
6/6/2005,,,,,,,45.14,,,20.46,,
6/5/2005,,,,,,,45.14,,,21.18,,
6/4/2005,,,,,,,45.14,,,21.91,,
6/3/2005,,,,,,,45.14,,,22.49,,
6/2/2005,,,,,,,45.14,,,22.96,,
6/1/2005,,,,,,,45.14,,,23.5,,
5/31/2005,,,,,,,45.14,,,24.28,,
5/30/2005,,,,,,,45.14,,,25.01,,
5/29/2005,,,,,,,45.14,,,25.89,,
5/28/2005,,,,,,,45.14,,,27.29,,
5/27/2005,,,,,,,45.14,,,29.24,,
5/26/2005,,,,,,,45.15,,,31.42,,
5/25/2005,,,,,,,46.49,0.99,-6.51,33.1,,
5/24/2005,,,,,,,47.27,1.77,-5.73,34.03,0.53,-6.77
5/23/2005,,,,62.1,0.3,-8.9,48.03,2.53,-4.97,34.58,1.08,-6.22
5/22/2005,,,,63.56,1.76,-7.44,48.84,3.34,-4.16,35.06,1.56,-5.74
5/21/2005,,,,65.46,3.66,-5.54,49.74,4.24,-3.26,35.1,1.6,-5.7
5/20/2005,76.42,,,66.61,4.81,-4.39,49.59,4.09,-3.41,32.57,,
5/19/2005,,,,64.67,2.87,-6.33,48.02,2.52,-4.98,28.18,,
5/18/2005,,,,62.04,0.24,-8.96,45.52,0.02,-7.48,26.01,,
5/17/2005,,,,,,,45.84,0.34,-7.16,26.3,,
5/16/2005,,,,,,,45.79,0.29,-7.21,26.52,,
5/15/2005,,,,,,,46,0.5,-7,26.79,,
5/14/2005,,,,,,,46.22,0.72,-6.78,26.95,,
5/13/2005,,,,,,,46.17,0.67,-6.83,26.93,,
5/12/2005,,,,,,,46.43,0.93,-6.57,26.94,,
5/11/2005,,,,62.23,0.43,-8.77,47.21,1.71,-5.79,26.4,,
5/10/2005,,,,62.19,0.39,-8.81,45.84,0.34,-7.16,22.09,,
5/9/2005,,,,,,,45.15,,,18.47,,
5/8/2005,,,,,,,45.15,,,17.79,,
5/7/2005,,,,,,,45.15,,,16.44,,
5/6/2005,,,,,,,45.15,,,14.93,,
5/5/2005,,,,,,,45.15,,,14.57,,
5/4/2005,,,,,,,45.14,,,14.67,,
5/3/2005,,,,,,,45.14,,,14.75,,
5/2/2005,,,,,,,45.14,,,14.85,,
5/1/2005,,,,,,,45.15,,,15.12,,
4/30/2005,,,,,,,45.15,,,15.4,,
4/29/2005,,,,,,,45.15,,,15.47,,
4/28/2005,,,,,,,45.15,,,15.4,,
4/27/2005,,,,,,,45.15,,,15.3,,
4/26/2005,,,,,,,45.15,,,15.13,,
4/25/2005,,,,,,,45.15,,,15.38,,
4/24/2005,,,,,,,45.15,,,16.01,,
4/23/2005,,,,,,,45.14,,,16.35,,
4/22/2005,,,,,,,45.14,,,16.74,,
4/21/2005,,,,,,,45.14,,,17.18,,
4/20/2005,,,,,,,45.14,,,17.56,,
4/19/2005,,,,,,,45.14,,,17.96,,
4/18/2005,,,,,,,45.15,,,18.39,,
4/17/2005,,,,,,,45.15,,,18.75,,
4/16/2005,,,,,,,45.15,,,19,,
4/15/2005,,,,,,,45.15,,,19.26,,
4/14/2005,,,,,,,45.15,,,19.6,,
4/13/2005,,,,,,,45.15,,,20.13,,
4/12/2005,,,,,,,45.15,,,20.74,,
4/11/2005,,,,,,,45.15,,,20.97,,
4/10/2005,,,,,,,45.15,,,20.32,,
4/9/2005,,,,,,,45.15,,,19.3,,
4/8/2005,,,,,,,45.15,,,19.31,,
4/7/2005,,,,,,,45.15,,,19.65,,
4/6/2005,,,,,,,45.15,,,19.81,,
4/5/2005,,,,,,,45.15,,,19.89,,
4/4/2005,,,,,,,45.15,,,20.34,,
4/3/2005,,,,,,,45.15,,,21.03,,
4/2/2005,,,,,,,45.15,,,21.76,,
4/1/2005,,,,,,,45.15,,,22.7,,
3/31/2005,,,,,,,45.15,,,23.94,,
3/30/2005,,,,,,,45.18,,,24.79,,
3/29/2005,,,,,,,45.15,,,24.49,,
3/28/2005,,,,,,,45.15,,,25.54,,
3/27/2005,,,,,,,45.15,,,27.73,,
3/26/2005,,,,,,,45.91,0.41,-7.09,29.34,,
3/25/2005,,,,62.41,0.61,-8.59,47.52,2.02,-5.48,29.67,,
3/24/2005,,,,63.8,2,-7.2,47.91,2.41,-5.09,28.26,,
3/23/2005,,,,62.64,0.84,-8.36,45.67,0.16,-7.34,22.23,,
3/22/2005,,,,,,,45.15,,,18.53,,
3/21/2005,,,,,,,45.15,,,17.17,,
3/20/2005,,,,,,,45.15,,,16.85,,
3/19/2005,,,,,,,45.15,,,16.81,,
3/18/2005,,,,,,,45.14,,,16.98,,
3/17/2005,,,,,,,45.14,,,17.29,,
3/16/2005,,,,,,,45.14,,,17.58,,
3/15/2005,,,,,,,45.14,,,17.88,,
3/14/2005,,,,,,,45.14,,,18.17,,
3/13/2005,,,,,,,45.15,,,18.46,,
3/12/2005,,,,,,,45.15,,,18.81,,
3/11/2005,,,,,,,45.15,,,19.18,,
3/10/2005,,,,,,,45.15,,,19.57,,
3/9/2005,,,,,,,45.15,,,19.98,,
3/8/2005,,,,,,,45.15,,,20.69,,
3/7/2005,,,,,,,45.15,,,21.36,,
3/6/2005,,,,,,,45.15,,,22.18,,
3/5/2005,,,,,,,45.15,,,23.15,,
3/4/2005,,,,,,,45.15,,,24.01,,
3/3/2005,,,,,,,45.15,,,24.06,,
3/2/2005,,,,,,,45.15,,,23.72,,
3/1/2005,,,,,,,45.15,,,22.51,,
2/28/2005,,,,,,,45.15,,,21.65,,
2/27/2005,,,,,,,45.15,,,22.3,,
2/26/2005,,,,,,,45.15,,,23.04,,
2/25/2005,,,,,,,45.15,,,23.31,,
2/24/2005,,,,,,,45.15,,,23.2,,
2/23/2005,,,,,,,45.15,,,23.42,,
2/22/2005,,,,,,,45.15,,,22.79,,
2/21/2005,,,,,,,45.15,,,20.15,,
2/20/2005,,,,,,,45.15,,,18.6,,
2/19/2005,,,,,,,45.15,,,18.54,,
2/18/2005,,,,,,,45.15,,,18.63,,
2/17/2005,,,,,,,45.15,,,18.72,,
2/16/2005,,,,,,,45.15,,,18.31,,
2/15/2005,,,,,,,45.15,,,17.55,,
2/14/2005,,,,,,,45.15,,,17.76,,
2/13/2005,,,,,,,45.15,,,18.11,,
2/12/2005,,,,,,,45.15,,,18.55,,
2/11/2005,,,,,,,45.15,,,18.97,,
2/10/2005,,,,,,,45.15,,,19.16,,
2/9/2005,,,,,,,45.15,,,19.34,,
2/8/2005,,,,,,,45.15,,,19.59,,
2/7/2005,,,,,,,45.15,,,19.99,,
2/6/2005,,,,70.51,8.71,-0.49,45.15,,,20.49,,
2/5/2005,,,,,,,45.15,,,20.98,,
2/4/2005,,,,,,,45.15,,,21.46,,
2/3/2005,,,,,,,45.15,,,21.98,,
2/2/2005,,,,,,,45.15,,,22.68,,
2/1/2005,,,,,,,45.15,,,23.63,,
1/31/2005,,,,,,,45.15,,,24.87,,
1/30/2005,,,,,,,,,,25.89,,
1/29/2005,,,,,,,,,,25.59,,
1/28/2005,,,,,,,,,,23.34,,
1/27/2005,,,,,,,,,,19.42,,
1/26/2005,,,,,,,,,,19.53,,
1/25/2005,,,,,,,45.15,,,19.85,,
1/24/2005,,,,,,,45.15,,,20.18,,
1/23/2005,,,,,,,45.15,,,20.41,,
1/22/2005,,,,,,,45.15,,,20.58,,
1/21/2005,,,,,,,45.15,,,20.79,,
1/20/2005,,,,,,,45.15,,,21.08,,
1/19/2005,,,,,,,45.15,,,21.49,,
1/18/2005,,,,,,,45.14,,,21.98,,
1/17/2005,,,,,,,45.15,,,22.66,,
1/16/2005,,,,,,,45.15,,,23.66,,
1/15/2005,,,,,,,45.15,,,25.01,,
1/14/2005,,,,,,,45.15,,,26.68,,
1/13/2005,,,,,,,45.87,0.37,-7.13,27.92,,
1/12/2005,,,,,,,45.86,0.36,-7.14,26.75,,
1/11/2005,,,,,,,45.15,,,25.45,,
1/10/2005,,,,,,,45.15,,,26.53,,
1/9/2005,,,,,,,45.15,,,26.63,,
1/8/2005,,,,,,,45.15,,,24.31,,
1/7/2005,,,,,,,45.15,,,24.6,,
1/6/2005,,,,,,,45.15,,,26.35,,
1/5/2005,,,,,,,45.15,,,28.46,,
1/4/2005,,,,,,,45.41,,,29.71,,
1/3/2005,,,,,,,45.15,,,30.41,,
1/2/2005,,,,,,,45.86,0.36,-7.14,31.68,,
1/1/2005,,,,61.75,,,47.27,1.77,-5.73,31.95,,
12/31/2004,,,,63.03,1.23,-7.97,47.98,2.48,-5.02,30.16,,
12/30/2004,,,,63.85,2.05,-7.15,48.47,2.97,-4.53,27.72,,
12/29/2004,,,,65.54,3.74,-5.46,48.82,3.32,-4.18,25.78,,
12/28/2004,,,,63.31,1.51,-7.69,45.96,0.46,-7.04,18.38,,
12/27/2004,,,,61.43,,,45.14,,,15.45,,
12/26/2004,,,,61.43,,,45.14,,,15.5,,
12/25/2004,,,,61.43,,,45.14,,,15.59,,
12/24/2004,,,,61.43,,,45.14,,,15.71,,
12/23/2004,,,,61.43,,,45.14,,,15.86,,
12/22/2004,,,,61.43,,,45.14,,,16.03,,
12/21/2004,,,,61.43,,,45.14,,,16.21,,
12/20/2004,,,,61.43,,,45.14,,,16.38,,
12/19/2004,,,,61.43,,,45.14,,,16.54,,
12/18/2004,,,,61.43,,,45.14,,,16.77,,
12/17/2004,,,,61.43,,,45.14,,,17.08,,
12/16/2004,,,,61.43,,,45.14,,,17.45,,
12/15/2004,,,,61.43,,,45.14,,,17.97,,
12/14/2004,,,,61.43,,,45.14,,,18.69,,
12/13/2004,,,,61.43,,,45.14,,,19.67,,
12/12/2004,,,,61.43,,,45.14,,,20.94,,
12/11/2004,,,,61.43,,,45.14,,,22.58,,
12/10/2004,,,,61.43,,,45.14,,,23.13,,
12/9/2004,,,,61.43,,,45.14,,,18.51,,
12/8/2004,,,,61.43,,,45.14,,,15.01,,
12/7/2004,,,,61.43,,,45.14,,,14.56,,
12/6/2004,,,,61.43,,,45.14,,,14.61,,
12/5/2004,,,,61.43,,,45.14,,,14.79,,
12/4/2004,,,,61.43,,,45.14,,,14.9,,
12/3/2004,,,,61.43,,,45.14,,,14.97,,
12/2/2004,,,,61.43,,,45.14,,,15.03,,
12/1/2004,,,,61.43,,,45.14,,,15.05,,
11/30/2004,,,,61.43,,,45.14,,,15.02,,
11/29/2004,,,,61.43,,,45.14,,,14.96,,
11/28/2004,,,,61.43,,,45.14,,,14.74,,
11/27/2004,,,,61.43,,,45.14,,,14.07,,
11/26/2004,,,,61.43,,,45.14,,,14,,
11/25/2004,,,,61.43,,,45.14,,,14.11,,
11/24/2004,,,,61.43,,,45.14,,,14.23,,
11/23/2004,,,,61.43,,,45.14,,,14.36,,
11/22/2004,,,,61.43,,,45.14,,,14.49,,
11/21/2004,,,,61.43,,,45.14,,,14.63,,
11/20/2004,,,,61.43,,,45.14,,,18.18,,
11/19/2004,,,,61.43,,,45.14,,,14.92,,
11/18/2004,,,,61.43,,,45.14,,,15.09,,
11/17/2004,,,,61.43,,,45.14,,,15.25,,
11/16/2004,,,,61.43,,,45.14,,,15.42,,
11/15/2004,,,,61.43,,,45.14,,,15.52,,
11/14/2004,,,,61.43,,,45.14,,,15.53,,
11/13/2004,,,,61.43,,,45.14,,,15.35,,
11/12/2004,,,,61.43,,,45.14,,,15.12,,
11/11/2004,,,,61.43,,,45.14,,,15.07,,
11/10/2004,,,,61.43,,,45.14,,,15.12,,
11/9/2004,,,,61.43,,,45.14,,,15.21,,
11/8/2004,,,,61.43,,,45.14,,,15.34,,
11/7/2004,,,,61.43,,,45.14,,,15.46,,
11/6/2004,,,,61.43,,,45.14,,,15.53,,
11/5/2004,,,,61.43,,,45.14,,,15.62,,
11/4/2004,,,,61.43,,,45.14,,,15.74,,
11/3/2004,,,,61.43,,,45.14,,,15.94,,
11/2/2004,,,,61.43,,,45.14,,,16.21,,
11/1/2004,,,,61.43,,,45.14,,,16.56,,
10/31/2004,,,,61.43,,,45.14,,,17.05,,
10/30/2004,,,,61.43,,,45.14,,,17.77,,
10/29/2004,,,,61.43,,,45.14,,,18.34,,
10/28/2004,,,,61.43,,,45.14,,,17.44,,
10/27/2004,,,,61.43,,,45.14,,,15.92,,
10/26/2004,,,,61.43,,,45.14,,,15.84,,
10/25/2004,,,,61.43,,,45.14,,,15.97,,
10/24/2004,,,,61.43,,,45.14,,,16.22,,
10/23/2004,,,,61.43,,,45.14,,,16.47,,
10/22/2004,,,,61.43,,,45.14,,,16.47,,
10/21/2004,,,,61.43,,,45.14,,,15.85,,
10/20/2004,,,,61.43,,,45.14,,,15.28,,
10/19/2004,,,,61.43,,,45.14,,,14.62,,
10/18/2004,,,,61.43,,,45.14,,,14.45,,
10/17/2004,,,,61.43,,,45.14,,,14.45,,
10/16/2004,,,,61.43,,,45.14,,,14.48,,
10/15/2004,,,,61.43,,,45.14,,,14.49,,
10/14/2004,,,,61.43,,,45.14,,,14.51,,
10/13/2004,,,,61.43,,,45.14,,,14.53,,
10/12/2004,,,,61.43,,,45.14,,,14.55,,
10/11/2004,,,,61.43,,,45.14,,,14.61,,
10/10/2004,,,,61.43,,,45.14,,,14.69,,
10/9/2004,,,,61.43,,,45.14,,,14.77,,
10/8/2004,,,,61.43,,,45.14,,,14.86,,
10/7/2004,,,,61.43,,,45.14,,,14.97,,
10/6/2004,,,,61.43,,,45.14,,,15.09,,
10/5/2004,,,,61.43,,,45.14,,,15.21,,
10/4/2004,,,,61.43,,,45.14,,,15.35,,
10/3/2004,,,,61.43,,,45.14,,,15.51,,
10/2/2004,,,,61.43,,,45.14,,,15.63,,
10/1/2004,,,,61.43,,,45.14,,,15.73,,
